cycle_count,consistent_duration,low_time_variation,rapid_transactions,wallet,num_bought,num_sold,unique_nfts_bought,unique_nfts_sold,hold_time,first_activity,last_activity,activity_period,average_daily_transaction
60,True,0.0,0.0,w_2386619,37,38.0,31,32.0,0 days 00:35:21.571428571,2022-06-18 19:40:45,2022-06-22 11:50:45,3 days 16:10:00,18.75
59,False,1.0,0.0,w_361867,125,680.0,125,599.0,0 days 16:43:18,2023-05-12 10:31:40,2023-09-27 11:38:54,138 days 01:07:14,5.7913669064748206
59,True,1.0,0.0,w_1083254,151,115.0,49,47.0,0 days 00:29:28.654320987,2023-02-18 19:22:31,2023-03-26 23:14:10,36 days 03:51:39,7.1891891891891895
58,True,1.0,0.1379310344827586,w_548006,13,13.0,1,1.0,0 days 01:19:43.692307692,2023-07-21 18:39:41,2023-07-22 12:12:29,0 days 17:32:48,26.0
58,True,1.0,0.0,w_1898310,27,27.0,11,11.0,0 days 00:05:36,2022-10-26 19:53:35,2022-10-31 09:31:11,4 days 13:37:36,10.8
57,False,1.0,0.0,w_1050710,93,91.0,45,44.0,0 days 15:54:14.516129032,2023-02-27 12:41:59,2023-04-01 01:10:11,32 days 12:28:12,5.575757575757576
56,True,0.0178571428571428,0.0,w_2728757,5,4.0,5,4.0,0 days 00:02:57,2022-04-28 14:21:33,2022-04-28 19:27:06,0 days 05:05:33,9.0
55,True,1.0,0.0,w_2193008,12,11.0,2,2.0,0 days 00:04:18,2022-08-13 15:47:46,2022-08-13 16:51:41,0 days 01:03:55,23.0
55,True,1.0,0.0181818181818181,w_1384789,10,10.0,1,1.0,0 days 00:02:08,2023-01-31 02:54:11,2023-01-31 03:31:59,0 days 00:37:48,20.0
54,False,1.0,0.0,w_2552579,34,47.0,27,38.0,0 days 04:08:29.500000,2022-03-27 03:37:37,2022-05-21 17:35:52,55 days 13:58:15,1.4464285714285714
53,False,1.0,0.0,w_2301958,10,9.0,5,4.0,0 days 00:11:42,2022-07-15 12:33:54,2022-07-15 15:48:06,0 days 03:14:12,19.0
52,True,0.173076923076923,0.0,w_806654,15,15.0,9,9.0,0 days 00:08:47.500000,2023-05-12 15:51:56,2023-05-12 17:47:55,0 days 01:55:59,30.0
52,False,1.0,0.3076923076923077,w_1184646,21,20.0,2,2.0,0 days 15:04:17.333333333,2023-03-01 12:35:35,2023-03-11 13:53:59,10 days 01:18:24,3.727272727272727
51,True,1.0,0.0784313725490196,w_1640595,10,11.0,1,3.0,0 days 00:01:56,2022-12-20 05:27:11,2022-12-20 08:25:47,0 days 02:58:36,21.0
51,True,0.3137254901960784,0.0392156862745098,w_2507277,72,17.0,72,17.0,0 days 00:47:19.333333333,2022-05-23 15:32:32,2022-05-25 17:30:57,2 days 01:58:25,29.666666666666668
50,True,1.0,0.0,w_1216044,10,9.0,9,8.0,0 days 00:01:38.666666666,2023-03-04 22:14:43,2023-03-04 23:04:23,0 days 00:49:40,19.0
50,True,0.18,0.0,w_1142992,7,7.0,6,6.0,0 days 00:29:24,2023-03-18 11:05:23,2023-03-18 12:13:35,0 days 01:08:12,14.0
49,True,0.0612244897959183,0.0,w_732864,12,12.0,9,9.0,0 days 00:16:01,2023-05-19 08:10:31,2023-05-30 15:09:37,11 days 06:59:06,2.0
48,False,0.9166666666666666,0.7083333333333334,w_1296334,517,526.0,465,477.0,0 days 14:18:43.279120879,2023-01-18 10:53:11,2023-02-18 13:42:47,31 days 02:49:36,32.59375
48,False,1.0,0.0,w_2537807,47,9.0,46,9.0,0 days 00:08:40,2022-05-20 19:56:15,2022-06-08 06:56:20,18 days 11:00:05,2.9473684210526314
46,True,0.1739130434782608,0.0,w_806650,16,14.0,12,11.0,0 days 00:16:54,2023-05-12 15:47:55,2023-05-12 17:50:43,0 days 02:02:48,30.0
46,False,1.0,0.0,w_12102,453,95.0,453,95.0,0 days 02:07:19,2023-12-20 22:03:05,2023-12-22 14:12:57,1 days 16:09:52,274.0
46,False,1.0,0.4130434782608695,w_575599,44,39.0,17,15.0,0 days 22:45:14.666666666,2023-06-20 11:11:23,2023-07-14 10:18:47,23 days 23:07:24,3.458333333333333
45,False,1.0,0.0,w_2655882,10,10.0,1,1.0,0 days 00:17:19.100000,2022-05-07 21:57:27,2022-05-08 11:51:44,0 days 13:54:17,20.0
45,False,1.0,0.0,w_2656003,10,10.0,1,1.0,0 days 01:10:51.900000,2022-05-07 21:09:54,2022-05-08 11:28:31,0 days 14:18:37,20.0
45,True,1.0,0.0,w_2193001,11,11.0,2,2.0,0 days 00:04:03,2022-08-13 15:53:31,2022-08-13 16:51:41,0 days 00:58:10,22.0
45,True,1.0,0.1333333333333333,w_434724,10,11.0,1,2.0,0 days 00:01:19.800000,2023-08-30 12:31:20,2023-08-30 14:29:36,0 days 01:58:16,21.0
45,False,1.0,0.0,w_1166841,999,1017.0,23,23.0,0 days 11:31:49.902439024,2023-02-21 19:42:59,2023-03-15 09:25:35,21 days 13:42:36,91.63636363636364
44,True,1.0,0.0909090909090909,w_2203048,19,8.0,19,8.0,0 days 00:09:15.250000,2022-08-10 17:54:51,2022-08-10 18:14:25,0 days 00:19:34,27.0
43,True,0.3255813953488372,0.0,w_244866,20,14.0,17,12.0,0 days 00:24:32,2023-10-26 19:24:35,2023-10-31 21:04:35,5 days 01:40:00,5.666666666666667
42,True,0.1904761904761904,0.0,w_1142998,7,7.0,5,5.0,0 days 00:12:06,2023-03-18 10:57:59,2023-03-18 12:11:35,0 days 01:13:36,14.0
42,False,1.0,0.0238095238095238,w_1586128,13,14.0,2,2.0,0 days 00:01:17.333333333,2022-12-27 17:36:59,2022-12-28 11:18:23,0 days 17:41:24,27.0
42,False,1.0,0.0,w_2659871,10,9.0,1,1.0,0 days 02:34:00.333333333,2022-05-06 20:48:33,2022-05-07 20:39:16,0 days 23:50:43,19.0
41,False,1.0,0.0,w_2061008,108,25.0,99,24.0,0 days 00:15:48.800000,2022-07-07 17:23:42,2022-10-01 10:14:11,85 days 16:50:29,1.5465116279069768
41,True,0.2682926829268293,0.0,w_598837,24,22.0,21,19.0,0 days 00:05:28.800000,2023-07-06 10:29:47,2023-07-06 20:45:35,0 days 10:15:48,46.0
41,True,0.1707317073170731,0.0,w_806639,13,13.0,8,8.0,0 days 00:11:22.692307692,2023-05-12 15:52:39,2023-05-12 18:00:52,0 days 02:08:13,26.0
41,True,1.0,0.048780487804878,w_548008,16,15.0,1,1.0,0 days 00:01:52.400000,2023-07-22 08:56:50,2023-07-22 12:12:29,0 days 03:15:39,31.0
40,False,1.0,0.125,w_533037,26,25.0,22,21.0,0 days 14:34:20.583333333,2023-07-22 09:18:46,2023-07-27 14:42:25,5 days 05:23:39,8.5
40,True,1.0,0.0,w_1249084,21,9.0,21,9.0,0 days 00:14:10.333333333,2023-02-20 14:40:09,2023-02-27 07:44:43,6 days 17:04:34,4.285714285714286
40,True,1.0,0.0,w_1216041,9,10.0,8,9.0,0 days 00:02:38,2023-03-04 22:14:43,2023-03-04 23:04:23,0 days 00:49:40,19.0
40,True,0.125,0.0,w_806643,17,17.0,11,11.0,0 days 00:19:40.333333333,2023-05-12 15:51:20,2023-05-12 17:57:01,0 days 02:05:41,34.0
39,False,1.0,0.0,w_2659700,9,10.0,1,1.0,0 days 00:20:19.500000,2022-05-06 21:08:31,2022-05-07 21:09:54,1 days 00:01:23,9.5
39,True,0.2051282051282051,0.0256410256410256,w_223554,59,540.0,56,487.0,0 days 05:10:24.774193548,2022-07-12 06:29:45,2023-11-07 17:05:29,483 days 10:35:44,1.237603305785124
39,True,1.0,0.0512820512820512,w_1595246,23,25.0,15,17.0,0 days 10:33:36.923076923,2022-12-19 06:41:23,2022-12-27 03:38:11,7 days 20:56:48,6.0
39,True,0.2051282051282051,0.0,w_1142981,8,8.0,8,6.0,0 days 00:10:07.200000,2023-03-18 11:01:23,2023-03-18 12:13:35,0 days 01:12:12,16.0
39,True,0.3846153846153846,0.0,w_2011552,11,15.0,11,11.0,0 days 00:36:00,2022-09-30 19:57:59,2022-09-30 22:54:11,0 days 02:56:12,26.0
39,True,0.3333333333333333,0.0512820512820512,w_789892,21,21.0,11,11.0,0 days 00:08:23.523809523,2023-05-16 17:01:43,2023-05-16 19:28:30,0 days 02:26:47,42.0
38,True,0.0526315789473684,0.0,w_377919,72,447.0,68,405.0,0 days 00:15:24,2022-07-12 06:27:45,2023-09-21 13:35:03,436 days 07:07:18,1.1876430205949655
38,True,0.7631578947368421,0.0263157894736842,w_1129669,27,29.0,7,8.0,0 days 23:37:32,2023-03-11 19:01:23,2023-03-20 11:55:47,8 days 16:54:24,6.222222222222222
38,True,0.0263157894736842,0.0,w_2577633,10,16.0,10,16.0,0 days 00:57:14.333333333,2022-04-28 13:57:40,2022-05-18 21:53:21,20 days 07:55:41,1.238095238095238
38,True,0.1052631578947368,0.0263157894736842,w_781627,25,24.0,20,19.0,0 days 00:06:35.727272727,2023-04-15 09:01:05,2023-05-18 15:26:15,33 days 06:25:10,1.4411764705882353
37,True,1.0,0.0,w_726987,12,11.0,5,5.0,0 days 01:52:43.500000,2023-05-31 10:33:01,2023-06-13 08:54:03,12 days 22:21:02,1.7692307692307692
36,True,1.0,0.0,w_2651687,9,8.0,1,1.0,0 days 00:03:13.625000,2022-05-08 23:02:00,2022-05-08 23:50:31,0 days 00:48:31,17.0
36,True,0.4444444444444444,0.1111111111111111,w_988232,9,8.0,2,2.0,0 days 00:02:00.125000,2023-04-08 16:30:34,2023-04-08 18:02:05,0 days 01:31:31,17.0
36,False,1.0,0.0,w_8701,34,35.0,1,1.0,0 days 16:58:21.714285714,2023-10-31 21:23:59,2023-12-22 04:34:59,51 days 07:11:00,1.3269230769230769
35,False,1.0,0.0,w_1216786,10,7.0,5,6.0,0 days 00:42:36,2023-03-04 12:06:11,2023-03-04 18:13:11,0 days 06:07:00,17.0
35,True,1.0,0.0,w_861018,23,32.0,16,26.0,0 days 00:54:28.615384615,2023-04-28 08:52:23,2023-04-28 10:42:11,0 days 01:49:48,55.0
35,False,1.0,0.0285714285714285,w_609694,2387,2329.0,2332,2271.0,0 days 21:44:44.931597528,2023-02-27 21:11:57,2023-07-03 13:10:35,125 days 15:58:38,37.42857142857143
35,False,1.0,0.3428571428571428,w_417525,40,19.0,6,2.0,0 days 00:00:54.578947368,2023-08-23 02:53:50,2023-09-06 07:13:50,14 days 04:20:00,3.933333333333333
34,True,1.0,0.0,w_501950,49,24.0,21,17.0,0 days 18:27:11.590909090,2023-07-26 08:56:34,2023-08-08 05:37:11,12 days 20:40:37,5.615384615384615
33,True,0.0,0.0,w_773063,547,516.0,514,501.0,0 days 16:01:36,2022-05-31 17:05:38,2023-11-01 07:24:23,518 days 14:18:45,2.0481695568400773
33,False,1.0,0.0,w_161639,89,82.0,81,82.0,0 days 02:15:06.666666666,2023-09-16 16:23:39,2023-11-24 20:24:27,69 days 04:00:48,2.442857142857143
32,True,0.21875,0.0,w_1142986,7,9.0,7,7.0,0 days 00:17:36,2023-03-18 11:05:23,2023-03-18 12:12:35,0 days 01:07:12,16.0
32,True,0.4375,0.0,w_2226298,9,7.0,8,6.0,0 days 00:19:36.250000,2022-08-04 14:40:37,2022-08-04 15:26:47,0 days 00:46:10,16.0
30,False,1.0,0.0666666666666666,w_287549,492,425.0,448,410.0,0 days 05:29:35,2021-10-08 18:28:58,2023-10-17 17:33:59,738 days 23:05:01,1.2408660351826792
29,False,1.0,0.0,w_819782,16,14.0,10,8.0,0 days 03:25:02.500000,2023-05-07 19:04:42,2023-05-23 08:32:35,15 days 13:27:53,1.875
29,True,0.7241379310344828,0.2413793103448276,w_1129671,23,29.0,8,8.0,0 days 03:12:16.363636363,2023-03-11 18:55:11,2023-03-20 11:47:59,8 days 16:52:48,5.777777777777778
29,True,0.0689655172413793,0.0,w_2419837,20,20.0,20,20.0,0 days 02:16:59.166666666,2022-05-29 01:06:09,2022-06-12 16:14:44,14 days 15:08:35,2.6666666666666665
29,True,1.0,0.0,w_1340359,9,8.0,1,1.0,0 days 12:21:09,2023-02-05 15:15:59,2023-02-09 19:02:59,4 days 03:47:00,3.4
29,False,1.0,0.0,w_1217788,16,17.0,7,7.0,0 days 00:25:25.714285714,2023-03-04 10:28:47,2023-03-04 13:52:23,0 days 03:23:36,33.0
28,False,1.0,0.0,w_631896,229,168.0,228,158.0,0 days 22:09:22.214285714,2023-06-16 22:16:35,2023-06-29 21:54:35,12 days 23:38:00,30.53846153846154
28,False,1.0,0.0,w_2654585,12,12.0,1,1.0,0 days 00:30:10.250000,2022-05-06 07:05:27,2022-05-08 16:08:08,2 days 09:02:41,8.0
28,True,0.0,0.0,w_962739,13,13.0,13,13.0,0 days 00:11:03,2023-03-23 20:18:32,2023-04-12 10:06:48,19 days 13:48:16,1.3
27,True,1.0,0.0,w_2011140,12,9.0,4,3.0,0 days 00:04:16,2022-10-01 01:10:59,2022-10-01 02:20:11,0 days 01:09:12,21.0
27,False,1.0,0.0,w_847725,8,7.0,1,1.0,0 days 02:34:18.857142857,2023-04-30 11:47:11,2023-05-01 07:47:35,0 days 20:00:24,15.0
27,True,1.0,0.0,w_1241224,8,7.0,1,1.0,0 days 00:01:24,2023-02-27 22:49:11,2023-03-01 01:11:47,1 days 02:22:36,7.5
27,False,1.0,0.0,w_638017,68,77.0,12,12.0,0 days 03:00:18.514285714,2023-03-31 19:04:11,2023-06-25 23:01:11,86 days 03:57:00,1.6666666666666667
27,False,1.0,0.0,w_2652610,10,10.0,1,1.0,0 days 00:29:00.600000,2022-05-08 15:02:24,2022-05-08 21:05:07,0 days 06:02:43,20.0
26,True,0.3846153846153846,0.0,w_2011559,15,13.0,13,12.0,0 days 00:55:48,2022-09-30 19:57:59,2022-09-30 22:52:47,0 days 02:54:48,28.0
26,False,1.0,0.0,w_179287,12,4.0,4,3.0,0 days 00:10:06.500000,2023-11-19 04:37:26,2023-11-19 20:30:16,0 days 15:52:50,16.0
25,True,1.0,0.36,w_542173,29,93.0,24,73.0,0 days 12:37:47.500000,2023-07-03 09:55:08,2023-07-24 09:32:48,20 days 23:37:40,5.809523809523809
25,False,1.0,0.0,w_934522,46,269.0,38,256.0,0 days 00:03:20,2022-07-31 02:40:06,2023-04-16 23:22:47,259 days 20:42:41,1.2115384615384617
25,False,1.0,0.0,w_166987,26,284.0,26,282.0,0 days 20:02:53.066666666,2023-06-26 06:32:16,2023-11-23 09:18:10,150 days 02:45:54,2.052980132450331
24,True,0.5833333333333334,0.0,w_211700,16,11.0,15,10.0,0 days 00:28:07.200000,2023-11-11 04:09:59,2023-11-12 21:00:47,1 days 16:50:48,13.5
24,True,1.0,0.0416666666666666,w_1563326,23,24.0,23,24.0,0 days 00:02:19.578947368,2022-12-31 18:44:47,2023-01-01 02:11:11,0 days 07:26:24,47.0
23,True,0.217391304347826,0.0,w_806647,12,14.0,9,10.0,0 days 00:17:02,2023-05-12 15:50:04,2023-05-12 17:54:34,0 days 02:04:30,26.0
23,True,1.0,0.0,w_2035300,80,34.0,56,18.0,0 days 00:24:22.705882352,2022-09-25 13:22:14,2022-09-25 15:59:35,0 days 02:37:21,114.0
22,False,1.0,0.0,w_1845976,96,62.0,42,28.0,0 days 02:06:35.744680851,2022-10-16 09:17:59,2022-11-27 09:10:47,41 days 23:52:48,3.761904761904762
22,True,0.0909090909090909,0.0,w_2292894,12,11.0,10,9.0,0 days 00:12:14,2022-07-17 17:03:30,2022-07-17 19:52:16,0 days 02:48:46,23.0
22,True,0.1818181818181818,0.0,w_2292840,7,12.0,7,9.0,0 days 00:57:25,2022-07-17 17:18:10,2022-07-17 20:09:50,0 days 02:51:40,19.0
22,True,1.0,0.0,w_2011179,8,9.0,2,3.0,0 days 00:03:38.400000,2022-10-01 00:38:47,2022-10-01 02:09:59,0 days 01:31:12,17.0
22,True,0.5,0.0,w_2542864,74,3.0,74,3.0,0 days 02:05:19,2022-05-21 20:40:35,2022-05-22 18:19:46,0 days 21:39:11,77.0
22,True,1.0,0.0,w_1235136,7,8.0,1,1.0,0 days 00:02:32,2023-02-27 22:49:11,2023-03-01 01:11:47,1 days 02:22:36,7.5
22,True,0.0454545454545454,0.0,w_244936,24,21.0,23,20.0,0 days 00:21:44,2023-10-26 21:29:47,2023-10-31 20:52:11,4 days 23:22:24,9.0
22,True,0.7272727272727273,0.1363636363636363,w_1129688,28,28.0,9,8.0,0 days 04:48:52.666666666,2023-03-11 18:54:11,2023-03-20 11:47:11,8 days 16:53:00,6.222222222222222
21,True,1.0,0.0,w_2424962,7,6.0,1,1.0,0 days 00:19:33.500000,2022-06-11 01:43:02,2022-06-11 04:20:50,0 days 02:37:48,13.0
21,True,1.0,0.0,w_1732980,11,9.0,1,1.0,0 days 00:09:26.666666666,2022-12-03 05:39:23,2022-12-03 06:31:47,0 days 00:52:24,20.0
21,True,1.0,0.0476190476190476,w_194830,91,115.0,91,115.0,0 days 03:38:06.500000,2023-11-11 09:04:42,2023-11-16 01:40:53,4 days 16:36:11,41.2
21,True,1.0,0.0,w_2084534,6,7.0,1,2.0,0 days 00:02:44,2022-09-14 13:25:31,2022-09-14 14:14:32,0 days 00:49:01,13.0
21,True,0.1904761904761904,0.0,w_809904,15,14.0,13,12.0,0 days 00:05:24,2023-04-15 13:17:32,2023-05-11 23:07:50,26 days 09:50:18,1.0740740740740742
21,True,0.5238095238095238,0.0,w_2651809,7,7.0,1,1.0,0 days 00:10:10.285714285,2022-05-08 21:29:52,2022-05-08 23:27:34,0 days 01:57:42,14.0
21,False,1.0,0.0,w_2780549,10,10.0,2,2.0,0 days 03:12:05.500000,2022-04-21 08:17:03,2022-04-22 03:29:47,0 days 19:12:44,20.0
21,False,1.0,0.0,w_46014,1359,3050.0,1289,2896.0,0 days 13:18:18,2021-05-15 21:00:00,2023-12-17 02:42:11,945 days 05:42:11,4.660676532769556
21,True,0.0,0.0,w_2383745,60,53.0,45,35.0,0 days 03:50:26.941176470,2022-06-19 09:07:55,2022-06-23 08:00:10,3 days 22:52:15,28.25
21,False,1.0,0.0,w_1233299,10,12.0,2,2.0,0 days 05:22:01.333333333,2023-02-22 15:00:47,2023-03-01 10:30:59,6 days 19:30:12,3.142857142857143
21,True,1.0,0.0,w_503839,7,6.0,1,1.0,0 days 00:02:47.166666666,2023-08-07 13:14:25,2023-08-07 13:48:06,0 days 00:33:41,13.0
21,True,1.0,0.0,w_503835,9,8.0,3,2.0,0 days 00:06:38.625000,2023-08-04 12:05:04,2023-08-07 13:48:06,3 days 01:43:02,4.25
20,True,1.0,0.0,w_1180484,15,11.0,6,5.0,0 days 19:19:00,2023-02-19 06:29:35,2023-03-12 15:49:23,21 days 09:19:48,1.181818181818182
20,True,0.0,0.0,w_307553,344,802.0,326,747.0,0 days 01:22:48,2021-09-09 22:49:59,2023-11-07 09:29:47,788 days 10:39:48,1.4524714828897338
20,True,1.0,0.0,w_1842778,21,18.0,21,18.0,0 days 00:01:35.333333333,2022-11-10 06:17:47,2022-11-10 07:38:23,0 days 01:20:36,39.0
20,False,1.0,0.0,w_2349753,19,9.0,11,1.0,0 days 07:41:45.555555555,2022-06-29 21:40:08,2022-07-18 06:57:08,18 days 09:17:00,1.4736842105263157
20,True,0.25,0.0,w_2349730,7,7.0,7,7.0,0 days 00:19:58,2022-06-30 14:18:30,2022-07-03 10:43:56,2 days 20:25:26,4.666666666666667
20,True,0.4,0.0,w_809901,15,14.0,12,12.0,0 days 00:05:28.307692307,2023-04-15 13:17:45,2023-05-11 23:09:44,26 days 09:51:59,1.0740740740740742
20,True,0.25,0.0,w_2056645,5,7.0,5,5.0,0 days 03:30:00,2022-09-21 07:24:53,2022-09-21 12:23:34,0 days 04:58:41,12.0
20,True,1.0,0.0,w_2383705,43,28.0,26,19.0,0 days 04:28:15.473684210,2022-06-20 09:00:18,2022-06-23 08:14:00,2 days 23:13:42,23.666666666666668
19,True,1.0,0.0,w_2067443,729,59.0,437,55.0,0 days 01:51:13.727272727,2022-07-21 18:36:34,2022-10-16 13:12:37,86 days 18:36:03,9.057471264367816
19,True,0.2105263157894736,0.0,w_1143087,7,5.0,7,5.0,0 days 00:07:56,2023-03-18 10:57:59,2023-03-18 12:09:23,0 days 01:11:24,12.0
18,True,0.0,0.0,w_1017491,80,87.0,80,85.0,0 days 14:29:22.666666666,2023-02-27 05:18:23,2023-04-05 08:52:47,37 days 03:34:24,4.394736842105263
18,True,1.0,0.0,w_632032,12,3.0,12,3.0,0 days 00:11:00,2023-06-27 19:37:35,2023-06-27 20:58:59,0 days 01:21:24,15.0
18,True,0.0,0.0,w_457062,483,551.0,481,551.0,0 days 19:05:05.842105263,2021-09-04 21:59:19,2023-08-22 07:40:47,716 days 09:41:28,1.4421199442119943
18,False,1.0,0.0,w_270364,807,2327.0,751,687.0,0 days 10:45:48.485981308,2023-05-05 16:20:12,2023-10-22 04:35:27,169 days 12:15:15,18.435294117647057
18,True,1.0,0.0555555555555555,w_1151220,6,5.0,1,1.0,0 days 00:00:42,2023-03-17 08:13:11,2023-03-17 08:42:35,0 days 00:29:24,11.0
18,False,1.0,0.0,w_625876,169,464.0,168,462.0,0 days 19:20:35.666666666,2023-05-10 11:53:24,2023-06-29 14:29:38,50 days 02:36:14,12.411764705882351
18,False,1.0,0.0,w_1073253,17,16.0,6,7.0,0 days 21:37:35.076923076,2023-03-08 00:56:59,2023-03-28 12:36:23,20 days 11:39:24,1.5714285714285714
18,False,1.0,0.0,w_1260580,27,14.0,16,3.0,0 days 23:43:13.250000,2023-02-17 23:13:21,2023-03-26 11:45:30,36 days 12:32:09,1.108108108108108
18,True,0.2222222222222222,0.0,w_2360206,8,5.0,8,5.0,0 days 00:15:39,2022-06-30 14:18:30,2022-06-30 15:20:48,0 days 01:02:18,13.0
17,True,1.0,0.0,w_967697,53,52.0,49,48.0,0 days 16:49:48.156862745,2023-03-28 21:13:30,2023-04-11 18:58:14,13 days 21:44:44,7.5
17,True,0.8823529411764706,0.0,w_1762669,23,42.0,12,18.0,0 days 03:09:58,2022-11-13 09:04:59,2022-11-26 12:44:35,13 days 03:39:36,4.642857142857143
17,False,1.0,0.0,w_191924,18,75.0,18,75.0,0 days 00:08:52,2023-11-05 14:53:02,2023-11-17 06:17:18,11 days 15:24:16,7.75
17,True,0.2941176470588235,0.0,w_454448,14,8.0,7,6.0,0 days 00:40:56,2023-08-23 06:35:11,2023-08-23 07:33:29,0 days 00:58:18,22.0
17,True,0.6470588235294118,0.0588235294117647,w_789901,21,21.0,13,13.0,0 days 00:12:37.333333333,2023-05-16 17:00:46,2023-05-16 19:26:30,0 days 02:25:44,42.0
17,True,0.1764705882352941,0.0,w_234474,91,653.0,84,606.0,0 days 00:29:54.750000,2022-07-12 06:27:45,2023-11-04 17:42:51,480 days 11:15:06,1.5467775467775469
16,True,1.0,0.3125,w_988227,8,8.0,1,1.0,0 days 00:00:53.250000,2023-04-08 17:46:43,2023-04-08 18:02:05,0 days 00:15:22,16.0
16,True,1.0,0.3125,w_988382,8,8.0,1,1.0,0 days 00:00:56.750000,2023-04-08 17:22:49,2023-04-08 17:35:52,0 days 00:13:03,16.0
16,False,1.0,0.0,w_2511478,176,13.0,176,13.0,0 days 00:33:14,2022-02-01 18:37:34,2022-05-25 11:22:17,112 days 16:44:43,1.672566371681416
16,True,1.0,0.0,w_263822,35,10.0,29,2.0,0 days 00:20:42.666666666,2023-10-13 20:42:02,2023-11-01 02:23:25,18 days 05:41:23,2.3684210526315788
16,True,0.0,0.0,w_732848,195,165.0,195,161.0,0 days 05:55:48.325581395,2022-12-29 21:20:04,2023-07-26 11:02:23,208 days 13:42:19,1.722488038277512
16,True,0.375,0.0,w_427733,6,5.0,2,3.0,0 days 01:08:11.750000,2023-08-30 12:23:38,2023-09-02 06:52:36,2 days 18:28:58,3.6666666666666665
16,True,0.0,0.0,w_562302,365,208.0,365,208.0,0 days 04:27:36,2023-05-01 18:18:23,2023-07-18 13:44:11,77 days 19:25:48,7.346153846153846
16,True,1.0,0.0,w_2114912,7,7.0,2,2.0,0 days 00:01:55,2022-09-04 08:02:18,2022-09-05 15:17:34,1 days 07:15:16,7.0
16,True,1.0,0.1875,w_988265,8,8.0,2,2.0,0 days 00:01:02.750000,2023-04-08 17:36:37,2023-04-08 17:55:04,0 days 00:18:27,16.0
16,True,1.0,0.0,w_2452717,8,6.0,5,4.0,0 days 01:09:22.666666666,2022-05-26 05:35:51,2022-06-04 06:17:06,9 days 00:41:15,1.4
15,False,1.0,0.0666666666666666,w_1245435,8,6.0,4,2.0,0 days 06:16:54,2023-02-26 04:54:23,2023-02-27 06:00:11,1 days 01:05:48,7.0
15,True,1.0,0.0,w_2664507,6,6.0,1,1.0,0 days 00:02:48,2022-05-07 06:57:13,2022-05-07 07:40:43,0 days 00:43:30,12.0
15,True,0.6666666666666666,0.0,w_394090,47,43.0,42,41.0,0 days 01:01:51.636363636,2023-08-07 04:13:47,2023-09-14 21:14:59,38 days 17:01:12,2.3076923076923075
15,True,1.0,0.0,w_2687677,6,5.0,1,1.0,0 days 00:03:55.200000,2022-05-04 11:28:24,2022-05-04 12:08:39,0 days 00:40:15,11.0
15,True,1.0,0.0,w_2715381,8,31.0,2,3.0,0 days 04:03:53.750000,2022-04-16 06:11:27,2022-04-30 12:19:14,14 days 06:07:47,2.6
15,True,0.8666666666666667,0.0,w_804215,32,21.0,30,19.0,0 days 02:20:04.047619047,2023-05-04 10:15:35,2023-05-13 12:08:01,9 days 01:52:26,5.3
15,True,1.0,0.0,w_63973,556,1022.0,546,982.0,0 days 06:06:36,2021-08-29 07:56:11,2023-12-19 04:45:11,841 days 20:49:00,1.8741092636579573
15,True,1.0,0.0,w_350109,6,6.0,1,1.0,0 days 00:14:46,2023-10-02 10:05:23,2023-10-02 12:07:59,0 days 02:02:36,12.0
15,False,1.0,0.0,w_1272736,81,106.0,20,20.0,0 days 00:05:27.360000,2023-02-21 19:42:59,2023-02-22 10:03:11,0 days 14:20:12,187.0
14,True,1.0,0.0714285714285714,w_1218508,11,11.0,11,11.0,0 days 02:00:28.454545454,2023-03-03 12:05:01,2023-03-04 10:11:31,0 days 22:06:30,22.0
14,True,0.0,0.0,w_671589,204,184.0,202,180.0,0 days 02:13:22.375000,2023-05-22 14:57:18,2023-06-16 02:44:50,24 days 11:47:32,15.52
14,False,1.0,0.0,w_3895499,6,5.0,2,2.0,0 days 00:12:04,2020-10-24 13:01:33,2020-11-01 20:34:13,8 days 07:32:40,1.2222222222222223
14,False,1.0,0.0,w_1579641,6,4.0,1,1.0,0 days 00:03:12,2022-12-29 06:14:47,2022-12-29 10:10:23,0 days 03:55:36,10.0
14,True,0.0,0.0,w_63233,50,150.0,50,150.0,0 days 01:08:24,2023-06-01 16:52:47,2023-12-13 15:39:23,194 days 22:46:36,1.0256410256410255
14,True,0.2857142857142857,0.0,w_809902,15,15.0,12,12.0,0 days 00:05:14.500000,2023-04-15 13:18:05,2023-05-11 23:08:38,26 days 09:50:33,1.1111111111111112
14,False,1.0,0.1428571428571428,w_39766,1359,503.0,1269,467.0,0 days 00:35:00,2021-12-29 22:35:08,2023-12-18 05:18:23,718 days 06:43:15,2.58970792767733
14,True,0.5,0.0,w_454364,20,21.0,7,7.0,0 days 00:06:41.764705882,2023-08-23 06:32:49,2023-08-23 08:05:25,0 days 01:32:36,41.0
13,False,1.0,0.0,w_651971,66,58.0,24,24.0,0 days 03:16:33.156250,2023-04-07 23:17:30,2023-06-22 02:22:35,75 days 03:05:05,1.631578947368421
13,True,1.0,0.0,w_1899871,6,5.0,1,1.0,0 days 00:07:14.400000,2022-10-29 05:54:35,2022-10-29 06:31:23,0 days 00:36:48,11.0
13,True,1.0,0.0,w_796299,70,69.0,45,67.0,0 days 07:34:39.300000,2023-05-14 14:32:36,2023-05-15 09:23:38,0 days 18:51:02,139.0
